"gene","Orthogroup","avg_log2FC","cluster_name","source","ref_cluster","query_cluster","species","tissue"
"Potri_015G060000","OG0000182",1.10710853649743,"12","query","Root exodermis/Sclerenchym",12,"oryza_sativa","Root;Leaf"
"Potri_016G033200","OG0000155",0.625256104975138,"12","query","Root exodermis/Sclerenchym",12,"oryza_sativa","Root;Leaf"
"Potri_016G054900","OG0000049",1.21676310302772,"12","query","Root exodermis/Sclerenchym",12,"oryza_sativa","Root;Leaf"
"Potri_016G066500","OG0002090",1.04300115281959,"12","query","Root exodermis/Sclerenchym",12,"oryza_sativa","Root;Leaf"
"Potri_016G078300","OG0000149",0.700006750227049,"12","query","Root exodermis/Sclerenchym",12,"oryza_sativa","Root;Leaf"
"Potri_016G098200","OG0001010",2.09282281966807,"12","query","Root exodermis/Sclerenchym",12,"oryza_sativa","Root;Leaf"
"Potri_017G088600","OG0001923",1.13486030132964,"12","query","Root exodermis/Sclerenchym",12,"oryza_sativa","Root;Leaf"
"Potri_017G092000","OG0000636",0.663422929314216,"12","query","Root exodermis/Sclerenchym",12,"oryza_sativa","Root;Leaf"
"Potri_017G130600","OG0001803",1.28642279954774,"12","query","Root exodermis/Sclerenchym",12,"oryza_sativa","Root;Leaf"
"Potri_018G029400","OG0000049",1.08909386173396,"12","query","Root exodermis/Sclerenchym",12,"oryza_sativa","Root;Leaf"
"Potri_019G036000","OG0000225",1.30340241876271,"12","query","Root exodermis/Sclerenchym",12,"oryza_sativa","Root;Leaf"
"Potri_019G093300","OG0000462",1.71614676792931,"12","query","Root exodermis/Sclerenchym",12,"oryza_sativa","Root;Leaf"
"Os07g0522500","OG0000020",2.63221448829464,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os12g0548700","OG0000115",2.33304954341535,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os12g0548501","OG0000115",2.27163132151951,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os01g0615100","OG0000115",2.21769074480896,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os12g0548401","OG0000115",2.04472230448005,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os01g0615050","OG0000115",1.89781926046062,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os02g0749700","OG0000874",1.89722350613727,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os01g0284500","OG0000451",1.87484514697756,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os06g0549600","OG0000012",1.79942293923946,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os12g0555200","OG0012983",1.7557738788939,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os09g0425900","OG0001314",1.7160921536153,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os12g0560300","OG0000770",1.62334983150429,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os06g0548200","OG0000012",1.59901267209382,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os05g0100600","OG0000135",1.52057624970599,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os04g0688100","OG0001582",1.37576598535052,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os01g0864500","OG0000772",1.36722174860492,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os01g0358100","OG0000453",1.32547392433903,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os07g0442900","OG0010179",1.30252847766251,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os12g0576700","OG0000590",1.28802581877119,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os09g0127300","OG0001882",1.27791836379074,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os05g0474800","OG0001321",1.24817800906772,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os11g0514500","OG0000464",1.2412922362466,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os08g0384500","OG0000020",1.20960078712071,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os12g0567800","OG0000950",1.18960628071627,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Os11g0112400","OG0000076",1.17778827664035,"Root stele","reference","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_001G189500","OG0000020",1.10721225621161,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_001G462200","OG0000012",1.32989317994703,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_003G181400","OG0001882",0.432545987086277,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_004G033000","OG0012983",0.681862201484019,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_005G195600","OG0001582",0.639437339770351,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_005G195700","OG0001582",1.40696996142899,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_005G221000","OG0000115",2.13002910047059,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_006G085200","OG0000950",0.928167870215364,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_006G212000","OG0000115",4.64899042648139,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_008G107800","OG0000770",0.452076365527819,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_008G111200","OG0000135",1.48311115510823,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_008G205000","OG0010179",1.36644153268226,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_009G028300","OG0000115",0.865996495855373,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_009G090700","OG0000464",0.773450484589778,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_010G075200","OG0000115",2.69400052587124,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_010G075400","OG0000115",1.87394379008867,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_010G075501","OG0000115",1.44021079453621,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_010G075600","OG0000115",2.27520658918213,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_010G075800","OG0000115",2.02481736068593,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_010G132700","OG0000135",2.46724129374943,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_011G158500","OG0000012",1.46367271218228,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_012G097400","OG0000590",0.324489938052214,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_013G000500","OG0000451",0.510465415713964,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_013G083600","OG0000076",4.05781017736931,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_013G131200","OG0000950",0.624982955460274,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_013G153400","OG0001321",0.696778965572745,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_014G131800","OG0000453",0.97221997148014,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_016G071600","OG0000772",2.03440868012463,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_018G099800","OG0001314",0.772771765888415,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Potri_019G088600","OG0000874",1.32862841128451,"7","query","Root stele",7,"oryza_sativa","Root;Leaf"
"Os03g0633800","OG0000575",3.31679459198119,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Os07g0522500","OG0000020",2.63221448829464,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Os05g0276500","OG0000537",2.29804451157652,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Os11g0186900","OG0004880",2.09755926085923,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Os01g0284500","OG0000451",1.87484514697756,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Os06g0549600","OG0000012",1.79942293923946,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Os12g0555200","OG0012983",1.7557738788939,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Os09g0425900","OG0001314",1.7160921536153,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Os06g0548200","OG0000012",1.59901267209382,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Os05g0100600","OG0000135",1.52057624970599,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Os12g0603800","OG0000174",1.42399902036824,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Os04g0688100","OG0001582",1.37576598535052,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Os01g0864500","OG0000772",1.36722174860492,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Os07g0106200","OG0000242",1.32055805107238,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Os07g0252400","OG0000049",1.27395775350584,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Os05g0474800","OG0001321",1.24817800906772,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Os07g0661400","OG0003063",1.22391428693756,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Os08g0384500","OG0000020",1.20960078712071,"Root stele","reference","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_001G189500","OG0000020",0.534116496918418,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_001G462200","OG0000012",0.738547862054981,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_001G463400","OG0000012",2.64261260986127,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_002G078600","OG0004880",3.32123571132372,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_002G184700","OG0000537",3.26603201176242,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_004G033000","OG0012983",0.395279912619776,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_004G033600","OG0000242",1.40789568354186,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_005G001300","OG0000451",0.858418439439479,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_005G182700","OG0004880",2.30505336175804,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_005G195700","OG0001582",0.672306589928594,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_006G044600","OG0003063",0.418061441823181,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_007G076500","OG0000049",0.636601586991975,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_008G111200","OG0000135",0.900305689875375,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_008G161100","OG0000575",1.05631007211566,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_011G158500","OG0000012",1.55109567406141,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_012G041000","OG0000174",0.549594576844296,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_013G041300","OG0000575",0.527908581148496,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_013G153400","OG0001321",0.761658733922336,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_016G054900","OG0000049",0.69644695897988,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_016G071600","OG0000772",0.4816906961482,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Potri_018G099800","OG0001314",1.00979218986824,"11","query","Root stele",11,"oryza_sativa","Root;Leaf"
"Os07g0104100","OG0000231",4.6858052820641,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os04g0518100","OG0000362",3.87815232391384,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os06g0218600","OG0001110",3.44429743670983,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os01g0668100","OG0000462",3.42356269660969,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os02g0626100","OG0000362",3.26058264964575,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os12g0115700","OG0010263",3.13474403537235,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os02g0114200","OG0001194",2.93025761969086,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os12g0623900","OG0000701",2.90438736696356,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os02g0666200","OG0000527",2.6993756826875,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os11g0530600","OG0000261",2.66028328891065,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os03g0819600","OG0006035",2.51210203485463,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os12g0624000","OG0000701",2.48522659712471,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os05g0135700","OG0000372",2.45597372700931,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os01g0265100","OG0000169",2.38295538850297,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os01g0805900","OG0000155",2.32953061082539,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os01g0323600","OG0000372",2.29700446747264,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os07g0687100","OG0011461",2.25049287172604,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os01g0300200","OG0002129",2.22222464969539,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os11g0247300","OG0000225",2.20872933959376,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os05g0114000","OG0000356",1.97853193105802,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os11g0629400","OG0001230",1.93975200057642,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os12g0502000","OG0001230",1.93245816926877,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os03g0726100","OG0000225",1.89697615453152,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os02g0177600","OG0000892",1.88359672296941,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os01g0971500","OG0001154",1.8401716250792,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os08g0117400","OG0007642",1.74781555089092,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os01g0159200","OG0000462",1.64297355913001,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os11g0116300","OG0010263",1.63823168740986,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os03g0718100","OG0000084",1.56467925306353,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os06g0671900","OG0000155",1.43841463123835,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os01g0631900","OG0000206",1.40680089480232,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os10g0317900","OG0004659",1.35805635213038,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os02g0580300","OG0000248",1.35294379603903,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os04g0598000","OG0009493",1.34913828326163,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os10g0576000","OG0006725",1.34592928436132,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os03g0417800","OG0001230",1.33232670062832,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os08g0250200","OG0008035",1.29595758712408,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os05g0208000","OG0005946",1.28709511584887,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os03g0389700","OG0002109",1.26351190129161,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os05g0567100","OG0000206",1.26067057206696,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Os05g0106600","OG0000084",1.25565270254071,"Xylem","reference","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_001G004500","OG0005946",0.525807516992336,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_001G004600","OG0000225",0.930798391663507,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_001G051500","OG0000261",2.02408572379485,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_001G051600","OG0000261",2.00840412762677,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_001G117900","OG0007642",0.384355339051521,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_002G099200","OG0002109",0.706764576309202,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_002G099800","OG0000248",0.364106115740079,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_002G181300","OG0000356",0.770931929125945,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_002G191400","OG0000169",0.481519532454326,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_002G228300","OG0000206",0.639816369439851,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_002G242500","OG0001154",0.912461460505017,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_003G128600","OG0000527",0.662649526072337,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_003G176800","OG0000261",2.21434535243399,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_003G176900","OG0000261",2.26259441358006,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_004G190900","OG0000701",0.354808481655928,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_005G073300","OG0002109",0.678352457000123,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_005G162800","OG0002109",0.697744599586689,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_006G027000","OG0011461",2.1135900571295,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_006G123200","OG0000372",0.995320633119736,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_006G126800","OG0000362",0.967440425403891,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_007G122100","OG0000231",1.46450878231649,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_008G008900","OG0008035",0.367950993713587,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_008G034800","OG0001194",0.355357171273231,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_008G097000","OG0001230",0.455903769041885,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_008G105300","OG0002129",0.923865325938902,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_009G085100","OG0000225",0.468543158171812,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_010G157600","OG0001230",0.409130774099333,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_010G213000","OG0006035",1.69540321987566,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_012G056900","OG0006725",0.397504137060023,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_013G073300","OG0004659",1.90885190965037,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_013G081700","OG0009493",0.641276268469352,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_014G049600","OG0001110",0.591063065028478,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_014G116500","OG0000169",0.336155303760846,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_014G145100","OG0000261",1.88572649922726,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_016G033200","OG0000155",0.401009088807438,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
"Potri_016G091100","OG0000362",1.21690800092858,"2","query","Xylem",2,"oryza_sativa","Root;Leaf"
